Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,28.950000762939453,29.082500457763672,28.690000534057617,29.037500381469727,27.25764274597168,115127600
2017-01-04,28.962499618530273,29.127500534057617,28.9375,29.0049991607666,27.22713279724121,84472400
2017-01-05,28.979999542236328,29.21500015258789,28.952499389648438,29.15250015258789,27.365596771240234,88774400
2017-01-06,29.19499969482422,29.540000915527344,29.11750030517578,29.477500915527344,27.670673370361328,127007600
2017-01-09,29.487499237060547,29.857500076293945,29.485000610351562,29.747499465942383,27.924123764038086,134247600
2017-01-10,29.6924991607666,29.844999313354492,29.575000762939453,29.77750015258789,27.952285766601562,97848400
2017-01-11,29.684999465942383,29.982500076293945,29.649999618530273,29.9375,28.10247802734375,110354400
2017-01-12,29.725000381469727,29.825000762939453,29.552499771118164,29.8125,27.985139846801758,108344800
2017-01-13,29.77750015258789,29.905000686645508,29.702499389648438,29.760000228881836,27.93585968017578,104447600
2017-01-17,29.584999084472656,30.059999465942383,29.55500030517578,30.0,28.161142349243164,137759200
2017-01-18,30.0,30.125,29.927499771118164,29.997499465942383,28.158798217773438,94852000
2017-01-19,29.850000381469727,30.022499084472656,29.842500686645508,29.94499969482422,28.109512329101562,102389200
2017-01-20,30.112499237060547,30.112499237060547,29.9325008392334,30.0,28.161142349243164,130391600
2017-01-23,30.0,30.202499389648438,29.9424991607666,30.020000457763672,28.17991828918457,88200800
2017-01-24,29.887500762939453,30.024999618530273,29.875,29.99250030517578,28.154109954833984,92844000
2017-01-25,30.104999542236328,30.524999618530273,30.06999969482422,30.469999313354492,28.602338790893555,129510400
2017-01-26,30.417499542236328,30.610000610351562,30.399999618530273,30.485000610351562,28.61642074584961,105350400
2017-01-27,30.53499984741211,30.587499618530273,30.399999618530273,30.487499237060547,28.61876106262207,82251600
2017-01-30,30.232500076293945,30.407499313354492,30.165000915527344,30.407499313354492,28.543672561645508,121510000
2017-01-31,30.287500381469727,30.34749984741211,30.155000686645508,30.337499618530273,28.47795867919922,196804000
2017-02-01,31.75749969482422,32.622501373291016,31.752500534057617,32.1875,30.21456527709961,447940000
2017-02-02,31.9950008392334,32.34749984741211,31.94499969482422,32.13249969482422,30.162931442260742,134841600
2017-02-03,32.07749938964844,32.29750061035156,32.040000915527344,32.27000045776367,30.292003631591797,98029200
2017-02-06,32.282501220703125,32.625,32.224998474121094,32.5724983215332,30.57596206665039,107383600
2017-02-07,32.6349983215332,33.022499084472656,32.61249923706055,32.88249969482422,30.866960525512695,152735200
2017-02-08,32.837501525878906,33.05500030517578,32.80500030517578,33.0099983215332,30.986652374267578,92016400
2017-02-09,32.912498474121094,33.11249923706055,32.779998779296875,33.10499954223633,31.21056365966797,113399600
2017-02-10,33.1150016784668,33.23500061035156,33.01250076293945,33.029998779296875,31.139846801757812,80262000
2017-02-13,33.27000045776367,33.45500183105469,33.1875,33.3224983215332,31.41560935974121,92141600
2017-02-14,33.36750030517578,33.772499084472656,33.3125,33.755001068115234,31.82335662841797,132904800
2017-02-15,33.880001068115234,34.067501068115234,33.654998779296875,33.877498626708984,31.938846588134766,142492400
2017-02-16,33.91749954223633,33.974998474121094,33.709999084472656,33.837501525878906,31.901142120361328,90338400
2017-02-17,33.775001525878906,33.95750045776367,33.775001525878906,33.93000030517578,31.988351821899414,88792800
2017-02-21,34.057498931884766,34.1875,33.994998931884766,34.17499923706055,32.219322204589844,98028800
2017-02-22,34.10749816894531,34.279998779296875,34.02750015258789,34.27750015258789,32.31595993041992,83347600
2017-02-23,34.345001220703125,34.369998931884766,34.07500076293945,34.13249969482422,32.17926025390625,83152800
2017-02-24,33.977500915527344,34.165000915527344,33.81999969482422,34.165000915527344,32.20991516113281,87106400
2017-02-27,34.28499984741211,34.36000061035156,34.06999969482422,34.23249816894531,32.273529052734375,81029600
2017-02-28,34.27000045776367,34.36000061035156,34.17499923706055,34.247501373291016,32.28767776489258,93931600
2017-03-01,34.47249984741211,35.037498474121094,34.400001525878906,34.9474983215332,32.9476203918457,145658400
2017-03-02,35.0,35.06999969482422,34.689998626708984,34.7400016784668,32.75199508666992,104844000
2017-03-03,34.69499969482422,34.95750045776367,34.647499084472656,34.94499969482422,32.94526290893555,84432400
2017-03-06,34.842498779296875,34.942501068115234,34.650001525878906,34.834999084472656,32.84154510498047,87000000
2017-03-07,34.76499938964844,34.994998931884766,34.6974983215332,34.880001068115234,32.88398742675781,69785200
